school_name_std,address,city,zip,county,FedCong,included_in_program,registered,n_incidents,had_incident,n_disp_return,perc_disp_return
structured learning environment,2900 Ogden Ave,Lisle,60532 1631,Dupage,11,0,NA,0,0,NA,NA
stuart r paddock school,225 W Washington St,Palatine,60067 6147,Cook,05,1,NA,0,0,NA,NA
student life academy,2405 Champaign Avenue,Mattoon,61938,Coles,NA,1,1,0,0,NA,NA
success academy,100 Cleveland Ave,Carpentersville,60110 1960,N/A,NA,1,NA,0,0,NA,NA
success academy 4 5,2550 Harnish Dr,Algonquin,60102 6870,N/A,NA,1,NA,0,0,NA,NA
success academy hs,1500 Kings Rd,Carpentersville,60110 1480,N/A,NA,1,NA,0,0,NA,NA
suder montessori elem magnet schl,2022 W Washington Blvd,Chicago,60612 2429,Cook,07,1,1,3,1,2,0.666666666666667
sugar creek elem school,200 N Towanda Ave,Normal,61761 1940,McLean,17,1,NA,0,0,NA,NA
sullivan elem school,8331 S Mackinaw Ave,Chicago,60617 2626,Cook,02,1,1,0,0,NA,NA
sullivan elem school,910 N Graham St,Sullivan,61951 1114,Moultrie,15,1,1,5,1,5,1
sullivan high school,6631 N Bosworth Ave,Chicago,60626 4223,Cook,09,1,1,0,0,NA,NA
sullivan high school,725 N Main St,Sullivan,61951 1540,Moultrie,15,1,1,0,0,NA,NA
sullivan middle school,735 N Main St,Sullivan,61951,Moultrie,15,1,1,2,1,2,1
summerdale early childhood center,3320 Glenwood Ave,Rockford,61101 3468,Winnebago,17,1,NA,0,0,NA,NA
summersville grade school,1118 Fairfield Rd,Mount Vernon,62864 5726,Jefferson,12,1,NA,0,0,NA,NA
summit academy alop,1102 Evans Ave,Machesney Pk,61115 2967,N/A,NA,0,NA,0,0,NA,NA
summit academy rssp,1102 Evans Ave,Machesney Pk,61115 2967,N/A,NA,0,NA,0,0,NA,NA
summit academy taoep,1102 Evans Ave,Machesney Pk,61115 2967,N/A,NA,0,NA,0,0,NA,NA
summit elementary school,408 Willoughby Ln,Collinsville,62234 3742,Madison,13,1,NA,0,0,NA,NA
summit hill junior high school,7260 W North Ave,Frankfort,60423 9354,Will,01,1,1,0,0,NA,NA
sumner attendance center,110 W Locust St,Sumner,62466 1185,Lawrence,12,1,NA,0,0,NA,NA
sumner elem math and sci comm acad,4320 W 5th Ave,Chicago,60624 3401,Cook,07,1,1,0,0,NA,NA
sunny hill elem school,2500 Helm Rd,Carpentersville,60110 1329,Lake,08,1,1,0,0,NA,NA
sunnydale elem school,716 Sunnydale Blvd,Streamwood,60107 2042,Kane,08,1,NA,0,0,NA,NA
sunnyside intermediate school,5412 Saint Charles Rd,Berkeley,60163 1244,Cook,04,1,1,2,1,2,1
sunset ridge elem school,525 Sunset Ridge Rd,Northfield,60093 1025,Cook,09,1,1,2,1,2,1
sutherland elem school,10015 S Leavitt St,Chicago,60643 1991,Cook,06,1,1,0,0,NA,NA
swan hillman elem school,3701 Green Dale Dr,Rockford,61109 1543,Winnebago,17,1,NA,0,0,NA,NA
sward elem school,9830 S Brandt Ave,Oak Lawn,60453 3029,Cook,06,1,NA,0,0,NA,NA
swift elem specialty school,5900 N Winthrop Ave,Chicago,60660 3520,Cook,09,1,1,0,0,NA,NA
sycamore high school,427 Spartan Trl,Sycamore,60178 1659,Dekalb,14,1,1,2,1,2,1
sycamore middle school,150 Maplewood Dr,Sycamore,60178 1225,Dekalb,14,1,1,1,1,0,0
sycamore trails elementary school,1025 Sycamore Ln,Bartlett,60103 5619,Kane,03,1,NA,0,0,NA,NA
t e culbertson elem school,1521 E Washington St,Joliet,60433 1364,Will,14,1,NA,0,0,NA,NA
t roosevelt elem school,1500 S 50th Ave,Cicero,60804 1544,Cook,04,1,1,2,1,0,0
taft elementary school,1125 Oregon St,Joliet,60435 3900,Will,14,1,NA,0,0,NA,NA
taft grade school,1605 S Washington St,Lockport,60441 4241,Will,14,1,1,0,0,NA,NA
taft high school,6530 W Bryn Mawr Ave,Chicago,60631 3185,Cook,05,1,1,4,1,3,0.75
taft primary school,1155 W Hawkins St,Kankakee,60901 4615,Kankakee,02,1,NA,0,0,NA,NA
taft school,393 E 163rd St,Harvey,60426 5951,Cook,02,1,NA,0,0,NA,NA
talala elementary school,430 Talala St,Park Forest,60466 2410,Will,02,1,1,0,0,NA,NA
talcott elem school,1840 W Ohio St,Chicago,60622 5505,Cook,07,1,1,0,0,NA,NA
talman elem school,5450 S Talman Ave,Chicago,60632 1520,Cook,04,1,1,1,1,0,0
tamaroa elem school,200 W Main St,Tamaroa,62888 0175,Perry,12,1,NA,0,0,NA,NA
tampico elem school,304 W Kimball Rd,Tampico,61283 0637,Whiteside,17,1,1,0,0,NA,NA
tanner elem school,7350 S Evans Ave,Chicago,60619 1990,Cook,01,1,1,0,0,NA,NA
tapestry alop,415 Lexington St,Maywood,60153 3271,N/A,NA,0,NA,0,0,NA,NA
tarkington elem school,3330 W 71st St,Chicago,60629 3503,Cook,04,1,1,2,1,2,1
taylor elem school,9912 S Avenue H,Chicago,60617 5597,Cook,02,1,1,1,1,1,1
taylor ridge elem school,13227 Turkey Hollow Rd,Taylor Ridge,61284 9615,Rock Island,17,1,1,0,0,NA,NA
taylorville jr high school,120 E Bidwell St,Taylorville,62568 1358,Christian,15,1,1,0,0,NA,NA
taylorville sr high school,815 W Springfield Rd,Taylorville,62568 1245,Christian,15,1,NA,0,0,NA,NA
tazewell co area efe rds,200 S 2nd St Ste 12,Pekin,61554 4088,NA,NA,0,NA,0,0,NA,NA
tcse aspire academy,805 N 16Th St,Murphysboro,62966 2902,Jackson,12,0,NA,0,0,NA,NA
tcse carruthers elem,80 Candy Ln,Murphysboro,62966 2953,Jackson,12,0,NA,0,0,NA,NA
tcse anna jonesboro hs,608 S Main St,Anna,62906 1247,Jackson,12,0,NA,0,0,NA,NA
tcse carbondale hs,330 S Giant City Rd,Carbondale,62902 5042,Jackson,12,0,NA,0,0,NA,NA
tcse desoto elem,311 Hurst Rd,De Soto,62924 1228,Jackson,12,0,NA,0,0,NA,NA
tcse duquoin hs,500 E South St,Du Quoin,62832 2338,Jackson,12,0,NA,0,0,NA,NA
tcse duquoin ms,847 E Jackson St,Du Quoin,62832 3871,Jackson,12,0,NA,0,0,NA,NA
tcse jonesboro grade sch,309 Cook Ave,Jonesboro,62952 1118,Jackson,12,0,NA,0,0,NA,NA
tcse mcelvain ec,593 Ava Rd,Murphysboro,62966 4267,Jackson,12,0,NA,0,0,NA,NA
tcse murphysboro hs,50 Blackwood Dr,Murphysboro,62966 2937,Jackson,12,0,NA,0,0,NA,NA
tcse unity point elem,4033 S Illinois Ave,Carbondale,62903 8375,Jackson,12,0,NA,0,0,NA,NA
technology center of dupage,301 S Swift Rd,Addison,60101 1495,Dupage,NA,0,NA,0,0,NA,NA
tefft middle school,1100 Shirley Ave,Streamwood,60107 3068,Kane,03,1,NA,0,0,NA,NA
telpochcalli elem school,2832 W 24th Blvd,Chicago,60623 3524,Cook,04,1,1,4,1,3,0.75
terrace elem school,735 S Westgate Rd,Des Plaines,60016 2951,Cook,08,1,1,0,0,NA,NA
terrace school d hh ec program,735 S Westgate Rd,Des Plaines,60016 2951,Cook,08,0,NA,0,0,NA,NA
teutopolis grade school,309 E Main St,Teutopolis,62467 1314,Effingham,12,1,NA,0,0,NA,NA
teutopolis high school,801 W Main St,Teutopolis,62467 1271,Effingham,12,1,NA,0,0,NA,NA
teutopolis junior high school,904 W Water St,Teutopolis,62467 1050,Effingham,12,1,NA,0,0,NA,NA
thayer j hill middle school,1836 Brookdale Rd,Naperville,60563 2013,Dupage,11,1,1,2,1,1,0.5
the academy at forest view,2121 S Goebbert Rd,Arlington Heights,60005 4205,Cook,08,1,1,0,0,NA,NA
the cove career center,1370 Meadow Road,Northbrook,60062,Cook County,NA,1,1,0,0,NA,NA
the cove school,350 Lee Road,Northbrook,60062,Cook County,NA,1,1,0,0,NA,NA
the district 54 early learning center,520 E Schaumburg Rd,Schaumburg,60194 3510,Cook,08,1,1,0,0,NA,NA
the earlville early learning center,415 W Union St,Earlville,60518 0539,La Salle,14,1,NA,0,0,NA,NA
the early learning center,1900 W Lonnquist Blvd,Mt Prospect,60056 3536,Cook,05,1,1,0,0,NA,NA
the early years,516 Jordan St,Jacksonville,62650 1997,Morgan,15,1,1,0,0,NA,NA
the elise ford allen academy,1704 W Aiken Ave,Peoria,61605 1701,Peoria,17,1,1,2,1,2,1
the joseph sears school,542 Abbotsford Rd,Kenilworth,60043 1161,Cook,10,1,1,3,1,2,0.666666666666667
the lafayette academy,409 Hardin Ave Fl 3,Jacksonville,62650,N/A,NA,1,NA,0,0,NA,NA
the lane elem school,500 N Elm St,Hinsdale,60521 3519,Dupage,04,1,1,0,0,NA,NA
the skokie school,520 Glendale Ave,Winnetka,60093 2135,Cook,10,1,NA,0,0,NA,NA
the wheatlands elementary school,2290 Barrington Dr,Aurora,60503 6276,Kendall,14,1,1,0,0,NA,NA
theodore roosevelt elem school,1001 S Fairview Ave,Park Ridge,60068 4712,Cook,05,1,1,0,0,NA,NA
thomas dempsey therapeutic school,1261 IL-38,Nachusa,61057,Lee,NA,1,NA,0,0,NA,NA
thomas dooley elem school,622 Norwood Ln,Schaumburg,60193 2640,Cook,08,1,1,0,0,NA,NA
thomas early childhood center,3625 S Hoyne Ave,Chicago,60609 1147,Cook,04,1,1,0,0,NA,NA
thomas edison elem school,8200 Gross Point Rd,Morton Grove,60053 3534,Cook,09,1,1,0,0,NA,NA
thomas elementary school,1025 N Wall St,Carbondale,62901 1737,Jackson,12,1,1,1,1,1,1
thomas j dempsey school,1261 Illinois 38,Nachusa,61057,Lee County,NA,1,1,0,0,NA,NA
thomas jefferson elem sch,1900 Oxford Way,Joliet,60431 7900,Will,14,1,1,6,1,2,0.333333333333333
thomas jefferson elem school,3805 Winston Dr,Hoffman Estates,60192 1851,Cook,NA,1,NA,0,0,NA,NA
thomas jefferson elem school,1307 4th St W,Milan,61264 3012,Rock Island,17,1,1,0,0,NA,NA
thomas jefferson elem school,2651 Glenwood Ave,Joliet,60435 5239,Will,14,1,NA,0,0,NA,NA
thomas jefferson jr high school,7200 Janes Ave,Woodridge,60517 2318,Dupage,11,1,NA,0,0,NA,NA
thomas kelly college preparatory,4136 S California Ave,Chicago,60632 1817,Cook,04,1,1,3,1,3,1
thomas metcalf school,Isu Campus Box 7000,Normal,61790 0001,State Of Illinois,17,1,1,0,0,NA,NA
thomas metcalf school,Isu Campus Box 7000,Normal,61790 0001,State Of Illinois,17,1,NA,0,0,NA,NA
thomas middle school,1430 N Belmont Ave,Arlington Heights,60004 4832,Cook,05,1,1,1,1,1,1
thomas paine elem school,1801 James Cherry Dr,Urbana,61802 5584,Champaign,13,1,NA,0,0,NA,NA
thomas s baldwin elementary school,3000 Maine St,Quincy,62301 4417,Adams,15,1,1,1,1,0,0
thomasboro grade school,201 N Phillips St,Thomasboro,61878 9784,Champaign,15,1,1,0,0,NA,NA
thome ed school,500 E 5th St,Rock Falls,61071 1804,Whiteside,17,1,NA,0,0,NA,NA
thompson instructional center,1020 Rowell Ave,Joliet,60433 2812,Will,14,1,NA,0,0,NA,NA
thompson jr high school,440 Boulder Hill Pass,Oswego,60543 8334,Kendall,14,1,1,0,0,NA,NA
thompson middle school,705 W Main St,Saint Charles,60174 1763,Kane,11,1,1,0,0,NA,NA
thompsonville grade school,21191 Shawneetown Rd,Thompsonville,62890 1035,Franklin,12,1,NA,0,0,NA,NA
thompsonville high school,21191 Shawneetown Rd,Thompsonville,62890 1035,Franklin,12,1,NA,0,0,NA,NA
thornridge high school,15000 Cottage Grove Ave,Dolton,60419 2738,Cook,02,1,1,2,1,1,0.5
thornton fractnl no high school,755 Pulaski Rd,Calumet City,60409 4030,Cook,02,1,1,0,0,NA,NA
thornton fractnl so high school,18500 Burnham Ave,Lansing,60438 3046,Cook,02,1,NA,0,0,NA,NA
thornton township high school,15001 Broadway Ave,Harvey,60426 2272,Cook,02,1,NA,0,0,NA,NA
thornwood high school,17101 S Park Ave,South Holland,60473 3484,Cook,02,1,1,4,1,4,1
thorp j n elem school,8914 S Buffalo Ave,Chicago,60617 3416,Cook,02,1,1,0,0,NA,NA
thorp o a elem scholastic acad,6024 W Warwick Ave,Chicago,60634 2554,Cook,03,1,1,2,1,2,1
three oaks school,1514 3 Oaks Rd,Cary,60013 6100,McHenry,09,1,1,0,0,NA,NA
three rivers efe system,1215 Houbolt Rd,Joliet,60431 8938,Will,NA,0,NA,0,0,NA,NA
three rivers school,24150 S Ford Rd,Channahon,60410 5045,Will,01,1,1,0,0,NA,NA
thurgood marshall elem school,2501 Oak St,Bellwood,60104 1537,Cook,07,1,1,0,0,NA,NA
thurgood marshall elementary,4704 N Rockton Ave,Rockford,61103 1529,Winnebago,16,1,NA,0,0,NA,NA
thurgood marshall learning ctr,600 11th Ave,Rock Island,61201 2316,Rock Island,17,1,1,0,0,NA,NA
thurgood marshall school,4664 N Rockton Ave,Rockford,61103 1528,Winnebago,16,1,NA,0,0,NA,NA
tilden career communty academy hs,4747 S Union Ave,Chicago,60609 4437,Cook,07,1,1,0,0,NA,NA
till elem math and science academy,6543 S Champlain Ave,Chicago,60637 3441,Cook,01,1,1,0,0,NA,NA
tilton elem school,223 N Keeler Ave,Chicago,60624 2209,Cook,07,1,1,0,0,NA,NA
tilton elem school,1050 N 9th St,Rochelle,61068 1463,Ogle,16,1,1,0,0,NA,NA
timber ridge middle school,2101 S Bronk Rd,Plainfield,60586 6946,Will,14,1,1,12,1,10,0.833333333333333
timber ridge school,201 S Evanston Ave,Arlington Heights,60004 6832,Cook,05,0,NA,0,0,NA,NA
timber trails elementary school,1675 McDonough Rd,Hoffman Estates,60192 4616,Kane,08,1,NA,0,0,NA,NA
tinley park high school,6111 175th St,Tinley Park,60477 3018,Cook,01,1,1,0,0,NA,NA
tioga elementary school,212 W Memorial Rd,Bensenville,60106 2692,Dupage,03,1,1,1,1,1,1
tlc humboldt,306 Adams St,Humboldt,61931,NA,NA,1,NA,0,0,NA,NA
tlc kansas,101 Catherine St,Kansas,61933,NA,NA,1,NA,0,0,NA,NA
todd hall elem school,3925 W Lunt Ave,Lincolnwood,60712 2548,Cook,09,1,NA,0,0,NA,NA
tonica grade school,535 N 1981st Rd,Tonica,61370 9660,La Salle,16,1,NA,0,0,NA,NA
tonti elem school,1326 West 14th Place 2nd floor,Chicago,60680,Cook,NA,1,1,0,0,NA,NA
towanda elem school,304 S East St,Towanda,61776 0260,McLean,16,1,NA,0,0,NA,NA
transition,14535 John Humphrey Dr,Orland Park,60462 6210,Cook,06,0,NA,0,0,NA,NA
transition,201 W Hawthorn Pkwy,Vernon Hills,60061 1430,Lake,10,0,1,0,0,NA,NA
transition learning center,6 S Addison St,Bensenville,60106 2126,Dupage,03,1,1,0,0,NA,NA
transition learning center,6 S Addison St,Bensenville,60106 2126,Dupage,03,0,NA,0,0,NA,NA
transition learning center of grundy county,1499 Lakewood Dr,Morris,60450 1709,Grundy,16,0,NA,0,0,NA,NA
transition pathways high school,904B South Milwaukee Avenue,Libertyville,60048,Lake County,NA,NA,1,0,0,NA,NA
transition program,2900 Ogden Ave,Lisle,60532 1631,Dupage,11,0,NA,0,0,NA,NA
transitional employment program,14535 John Humphrey Dr,Orland Park,60462 6210,Cook,06,0,NA,0,0,NA,NA
traughber jr high school,570 Colchester Dr,Oswego,60543 5208,Kendall,14,1,1,0,0,NA,NA
treatment and learning center,5837 Park Dr Ste 1,Kansas,61933 0259,Coles,15,0,NA,0,0,NA,NA
treatment and learning center h,5837 Park Dr Ste 1,Humboldt,61931 0097,Coles,15,0,NA,0,0,NA,NA
tremont elem school,200 S James St,Tremont,61568 1208,Tazewell,16,1,NA,0,0,NA,NA
tremont high school,400 W Pearl St,Tremont,61568 8500,Tazewell,16,1,NA,0,0,NA,NA
tremont middle school,400 W Pearl St,Tremont,61568 8500,Tazewell,16,1,NA,0,0,NA,NA
trenton elem school,315 N. Main St.,Trenton,62293 1244,Clinton,12,1,1,0,0,NA,NA
trewyn primary school,1419 S Folkers Ave,Peoria,61605 1391,Peoria,17,1,1,0,0,NA,NA
tri point elementary school,101 Main St,Kempton,60946 0128,Livingston,02,1,1,0,0,NA,NA
tri c elementary school,1405 W Grand Ave,Carterville,62918 2303,Williamson,12,1,NA,0,0,NA,NA
tri city elem school,324 W Charles St,Buffalo,62515 6267,Sangamon,13,1,NA,0,0,NA,NA
tri city high school,324 W Charles St,Buffalo,62515 6267,Sangamon,13,1,NA,0,0,NA,NA
tri city jr high school,324 W Charles St,Buffalo,62515 6267,Sangamon,13,1,NA,0,0,NA,NA
tri county center,1725 Shomaker Dr,Murphysboro,62966 2507,Jackson,12,0,NA,0,0,NA,NA
tri county south choate,805 N 16Th St,Anna,62906 0379,Jackson,12,0,NA,0,0,NA,NA
tri county ward,120 E Spring St,Du Quoin,62832 1762,Jackson,12,0,NA,0,0,NA,NA
tri point high school,101 E Van Alstyne St,Cullom,60929 0316,Livingston,02,1,NA,0,0,NA,NA
tri point jr high elementary,519 S Margaret Ave,Piper City,60959 0158,Livingston,02,1,NA,0,0,NA,NA
tri valley elem school,409 E Washington St,Downs,61736 9380,McLean,16,1,1,0,0,NA,NA
tri valley high school,503 E Washington St,Downs,61736 9331,McLean,16,1,1,0,0,NA,NA
tri valley middle school,505 E Washington St,Downs,61736 9331,McLean,16,1,1,1,1,0,0
triad high school,703 E US Highway 40,Troy,62294 2210,Madison,15,1,NA,0,0,NA,NA
triad middle school,9539 US Highway 40,Saint Jacob,62281 1309,Madison,15,1,NA,0,0,NA,NA
trico elementary school,16343 Highway 4,Campbell Hill,62916 0305,Jackson,12,1,1,0,0,NA,NA
trico jr high school,16533 Highway 4,Campbell Hill,62916 0335,Jackson,12,1,1,0,0,NA,NA
trico senior high school,16533 Highway 4,Campbell Hill,62916 0336,Jackson,12,1,1,0,0,NA,NA
trinity school,331 George St,West Chicago,60185 3118,Dupage,NA,1,NA,0,0,NA,NA
triopia grade school,2206 Concord Arenzville Rd,Concord,62631 5017,Morgan,15,1,NA,0,0,NA,NA
triopia jr sr high school,2204 Concord Arenzville Rd,Concord,62631 5017,Morgan,15,1,NA,0,0,NA,NA
tripp school,850 Highland Grove Dr,Buffalo Grove,60089 1549,Lake,10,1,1,0,0,NA,NA
tristar acad safe sch program,1901 S 4Th St Ste 215,Effingham,62401 4188,N/A,NA,0,NA,0,0,NA,NA
troy craughwell school,3333 Black Rd,Joliet,60431 2803,Will,14,1,NA,0,0,NA,NA
troy cronin elem school,210 E Black Rd,Shorewood,60404 8500,Will,14,1,NA,0,0,NA,NA
troy heritage trail school,3389 Longford Dr,Joliet,60431 9018,Will,14,1,NA,0,0,NA,NA
troy hofer elem sch,910 Vertin Blvd,Shorewood,60404 7236,Will,14,1,NA,0,0,NA,NA
troy middle school,5800 Theodore Dr,Plainfield,60586 5269,Will,14,1,NA,0,0,NA,NA
troy shorewood school,210 School Rd,Shorewood,60404 9397,Will,14,1,1,0,0,NA,NA
truenorth transition program,760 Red Oak Lane,Highland Park,60035,Lake County,NA,1,1,0,0,NA,NA
truenorth transition program,760 Red Oak Ln,Highland Park,60035 3816,Lake,NA,1,NA,0,0,NA,NA
turner elem school,3847 W 135Th St,Crestwood,60418 3048,Cook,01,1,1,0,0,NA,NA
turner elem school,750 Ingalton Ave,West Chicago,60185 2090,Dupage,03,1,NA,0,0,NA,NA
turner drew elem language academy,9300 S Princeton Ave,Chicago,60620 1514,Cook,01,1,1,0,0,NA,NA
tuscola high school,500 S Prairie St,Tuscola,61953 1771,Douglas,15,1,1,0,0,NA,NA
twain elem school,5134 S Lotus Ave,Chicago,60638 1630,Cook,04,1,1,0,0,NA,NA
twin echo elem school,1937 S Morrison Ave,Collinsville,62234 1515,Madison,13,1,NA,0,0,NA,NA
twin groves middle school,2600 N Buffalo Grove Rd,Buffalo Grove,60089 8023,Lake,09,1,1,0,0,NA,NA
twin rivers career and tech ed sys,11220 State Highway 1,Robinson,62454 5707,NA,NA,0,NA,0,0,NA,NA
two rivers career educ system,651 S Morgan St Rm 119,Virginia,62691 1547,Cass,NA,0,NA,0,0,NA,NA
tyler elementary school,1021 Alden Circle,De Kalb,60115 4398,Dekalb,14,1,1,0,0,NA,NA
u s grant elem school,2712 Miller Ave,South Chicago Heights,60411 4742,Cook,02,1,NA,0,0,NA,NA
u s grant middle school,1800 W Monroe St,Springfield,62704 1529,Sangamon,13,1,1,0,0,NA,NA
ucan south,1551 S 95th Street,Chicago,60643,NA,NA,1,NA,0,0,NA,NA
ucan academy grand,3110 W Grand Avenue,Chicago,60622,NA,NA,1,NA,0,0,NA,NA
ulysses s grant intermediate sch,816 E Grant Hwy,Marengo,60152 3400,McHenry,11,1,1,0,0,NA,NA
union elem school,20 S 27th St,Belleville,62226 6724,Saint Clair,13,1,NA,0,0,NA,NA
union elementary school,1661 Cherry Hill Rd,Joliet,60433 8508,Will,14,1,1,0,0,NA,NA
union ridge elem school,4600 N Oak Park Ave,Harwood Heights,60706 4823,Cook,05,1,NA,0,0,NA,NA
united elem sch north,411 W Hunt Ave,Alexis,61412 8902,Warren,17,1,1,0,0,NA,NA
united elem sch west,2140 State Highway 135,Monmouth,61462 8905,Warren,15,1,1,0,0,NA,NA
united high school,1905 100th St,Monmouth,61462 9221,Warren,NA,1,1,0,0,NA,NA
united jr high sch,2140 State Highway 135,Monmouth,61462 8905,Warren,NA,1,1,0,0,NA,NA
united twp area career ctr,1275 Avenue of The Cities,East Moline,61244 4145,Rock Island,NA,0,NA,0,0,NA,NA
united twp high school,1275 Avenue of The Cities,East Moline,61244 4145,Rock Island,17,1,1,46,1,41,0.891304347826087
unity east,1638 County Road 1000 N,Philo,61864 9710,Champaign,15,1,1,0,0,NA,NA
unity elem school,6846 Unity School Rd,Brookport,62910 2022,Massac,12,1,NA,0,0,NA,NA
unity elementary school,136 W Washington St,Mendon,62351 1223,Adams,15,1,1,0,0,NA,NA
unity high school,453 W Collins St,Mendon,62351 0200,Adams,15,1,1,0,0,NA,NA
unity high school,1127 County Road 800 N,Tolono,61880 9300,Champaign,15,1,1,0,0,NA,NA
unity jr high school,1121 County Road 800 N,Tolono,61880 9300,Champaign,15,1,1,0,0,NA,NA
unity jr high school,2115 S 54th Ave,Cicero,60804 2209,Cook,04,1,1,3,1,1,0.333333333333333
unity middle school,453 W Collins St,Mendon,62351 0200,Adams,15,1,1,1,1,1,1
unity point elem school,4033 S Illinois Ave,Carbondale,62903 8375,Jackson,12,1,NA,0,0,NA,NA
unity west,1035 County Road 600 N,Tolono,61880 9738,Champaign,15,1,1,7,1,6,0.857142857142857
univ of chicago chtr donoghue,707 E 37th St,Chicago,60653 1406,Cook,01,1,1,8,1,8,1
univ of chicago chtr nth kenwood,1119 E 46th St,Chicago,60653 4403,Cook,02,1,1,0,0,NA,NA
univ of chicago chtr woodlawn,6300 S University Ave,Chicago,60637 2719,Cook,01,1,1,1,1,1,1
university high school,Isu Campus Box 5300,Normal,61790 5300,State Of Illinois,17,1,1,0,0,NA,NA
university high school,Isu Campus Box 5300,Normal,61790 5300,State Of Illinois,17,1,NA,0,0,NA,NA
university of ill lab school,1212 W Springfield Ave,Urbana,61801 2909,Champaign,NA,0,NA,0,0,NA,NA
university of illinois high sch,1212 W Springfield Ave,Urbana,61801 2909,State Of Illinois,13,1,NA,0,0,NA,NA
uplift community high school,900 W Wilson Ave,Chicago,60640 5707,Cook,09,1,1,0,0,NA,NA
urban prep charter acad for young men downtown campus,425 S Wabash Ave,Chicago,60605 1208,NA,NA,0,NA,0,0,NA,NA
urban prep chtr acad bronzeville hs,521 E 35th St,Chicago,60616 3889,Cook,01,1,1,0,0,NA,NA
urban prep chtr acad englewood hs,6201 S Stewart Ave,Chicago,60621 3247,Cook,07,1,1,0,0,NA,NA
urbana early childhood ctr,2202 E Washington St,Urbana,61802 4814,Champaign,13,1,NA,0,0,NA,NA
urbana gerber school,1301 N Cunnigham Ave,Urbana,61801,Champaign,13,1,NA,0,0,NA,NA
urbana high school,1002 S Race St,Urbana,61801 4957,Champaign,13,1,NA,0,0,NA,NA
urbana middle school,1201 S Vine St,Urbana,61801 5016,Champaign,13,1,NA,0,0,NA,NA
v blanche graham elementary,2315 High Meadow Rd,Naperville,60564 4319,Dupage,14,1,1,0,0,NA,NA
v h nelson elem school,8901 N Ozanam Ave,Niles,60714 1711,Cook,09,1,NA,2,1,2,1
v i t elementary school,1502 E US Highway 136,Table Grove,61482 9612,Fulton,15,1,NA,0,0,NA,NA
v i t jr high school,1500 E US Highway 136,Table Grove,61482 9612,Fulton,15,1,NA,0,0,NA,NA
v i t sr high school,1500 E US Highway 136,Table Grove,61482 9612,Fulton,15,1,NA,0,0,NA,NA
valeska hinton early ch ed ctr,800 W Romeo B Garrett Ave,Peoria,61605 2207,Peoria,17,1,1,0,0,NA,NA
valley educ for employ system,RR 47 Waubonsee,Sugar Grove,60554 9454,NA,NA,0,NA,0,0,NA,NA
valley view elem school,6515 W IL Route 120,Mchenry,60050 7450,McHenry,10,1,1,0,0,NA,NA
valmeyer elementary school,300 S Cedar Bluff Dr,Valmeyer,62295 3133,Monroe,12,1,NA,0,0,NA,NA
